question_id,source_id,exam,state,year,stage,paper,question_number,question_text,marks,marks_basis,paper_scope,subject,topic,subtopic,difficulty,difficulty_basis,static_current,static_current_basis,national_state_scope,national_state_basis,repeated_concept,repeated_concept_count,repeated_concept_group,matched_keyword,classification_method,classification_confidence,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags
q_099fa3006cd4eb14,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,81,ZJa {ZJ_ H$s g§aMZm Ho$ g§~§Y _| {ZåZ{b{IV _| go H$m¡Z-gm H$WZ gË` h¢ ? (A) àË`oH$ {ZJ_ _| EH$ amOZr{VH$ H$m`©H$mar ^r hmoVm h¡ {Ogo _o`a Ho$ ê$n _| OmZm OmVm h¡ (B) ZJa {ZJ_ _| nmf©X Am¡a EëS>a_¡Z hmoVo h¢ Omo OmZ~yPH$a H$m`© H$aVo h¢ (C) H$m`©H$mar H$m`© EH$ Am`wŠV Ûmam {H$E OmVo h¢ {OÝh| amÁ` gaH$ma Ûmam {Z`wŠV {H$`m OmVm h¡ Am¡a CÝh| ñdV§Ì d¡Ym{ZH$ A{YH$ma àmßV hmoVo h¢ (D) CnamoŠV g^r 02/GO/CC/M-2025 – 25/I -38-,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.64,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_41ed616c21c7aa13,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,82,The classical theory of organisation is known as the mechanistic theory because (A) It treats organisation as a closed system (B) It underestimates human factors and (C) It establishes a formally declared pattern of relationship (D) It does not explain the dynamics of organisational behaviour,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,explain,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.645,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_ab287c3b02a9b036,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,83,Match List – I with List – II and select the correct answer using the code given below the lists. List – I List – II a. Motivation-Hygiene1.Chris Argyris theory b. Theory X 2.D. McGregor c. Immaturity-Maturity 3.George C. theory Homan d. Human group 4.F. Herzberg Code : a b c d (A) 2 1 3 4 (B) 1 4 2 3 (C) 3 1 4 2 (D) 4 2 1 3,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,match,static,default_static_absence_of_current_signal,other_state_specific,up ,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.68,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_a7ad9f8afa5dc255,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,84,The scheme of ‘Joint Consultative Machinery and Compulsory Arbitration’ came into existence in India mainly on the basis of the recommendations of which of the following ? (A) The Fourth pay commission (B) The Second pay Commission (C) The Third pay Commission (D) None of the above,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,national,india,true,11,polity and governance::public administration::commission,commission,transparent_keyword_rules,0.758,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_08721f8bf30c4e5c,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,85,Which of the following statement are true with regard to the Regulatory Commission ?,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,11,polity and governance::public administration::commission,commission,transparent_keyword_rules,0.698,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_92c13c9203b518ea,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,1,They violate the concept of separation of powers.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_b804f46c5f23e1af,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,2,This system is very expensive and results in duplication of work.,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_5e9756c8c402e12b,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,"Co-ordination becomes a serious problem in this type of administration. Select the correct answer using the codes given below. Code : (A) 2 only (B) 1, 2 and 3 (C) 1 and 3 (D) 1 and 2 02/GO/CC/M-2025 – 25/I -39- [ P.T.O.",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.61,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_5314959ffca90f1a,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,82,g§JR>Z Ho$ emñÌr` {gÕm§V H$mo `§ÌdV {gÕm§V Ho$ ê$n _| OmZm OmVm h¡ Š`m|{H$ (A) `h g§JR>Z H$mo EH$ ~§X àUmbr Ho$ ê$n _| _mZVm h¡ (B) `h _mZdr` H$maH$m| H$mo H$_ H$aHo$ Am§H$Vm h¡ Am¡a A{V gabrH$aU H$aVm h¡ (C) `h g§~§Ym| H$m Am¡nMm[aH$ ê$n go Kmo{fV n¡Q>Z© ñWm{nV H$aVm h¡ (D) `h g§JR>ZmË_H$ ì`dhma H$s J{VerbVm H$s ì`m»`m Zht H$aVm h¡,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_4ecd4cef58e342fc,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,83,"gyMr – I H$mo gyMr – II go gw_o{bV H$a| Am¡a gy{M`m| Ho$ ZrMo {XE JE Hy$Q> H$m Cn`moJ H$aHo$ ghr CÎma MwZ| & gyMr – IgyMr gyMr – IIgyMr a.àoaUm-ñdÀN>Vm 1.{H«$g Am{J©[ag {gÕm§V b.{gÕm§V X 2.S>r. _¡H$J«oJa c.An[an¹$Vm-n[an¹$Vm3.Om°O© gr. hmo_Z {gÕm§V d._mZd g_yh 4.E\$. hµO©~J© Hy$Q> : a b c d (A) 2 1 3 4 (B) 1 4 2 3 (C) 3 1 4 2 (D) 4 2 1 3 84. ""g§`wŠV nam_e©XmVm V§Ì Ed§ A{Zdm`© n§M{ZU©`' `moOZm ^maV _| {ZåZ _| go _w»`V: {H$gH$s {g\$m[aem| Ho$ AmYma na ApñVËd _| Am`m Wm ? (A) MVwW© doVZ Am`moJ H$s (B) {ÛVr` doVZ Am`moJ H$s (C) V¥Vr` doVZ Am`moJ H$s (D) Cn`w©ŠV _| go H$moB© Zht 85. {d{Z`m_H$ Am`moJ Ho$ g§~§Y _| {ZåZ{b{IV _| go H$m¡Z-gm H$WZ gË` h¡ ?",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_b14871e3c2c709b3,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,1,do epŠV`m| Ho$ n¥WŠH$aU H$s AdYmaUm H$m Cëb§KZ H$aVo h¢ & 2. `h àUmbr ~hþV _h§Jr h¡ Am¡a BgHo$ n[aUm_ñdê$n H$m_ _| Xmohamd hmoVm h¡ &,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.6,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_fd9b931edddd649f,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,3,"Bg àH$ma Ho$ àemgZ _| g_Ýd` EH$ J§^ra g_ñ`m ~Z OmVm h¡ & ZrMo {XE JE Hy$Q> H$m Cn`moJ H$aHo$ ghr CÎma MwZ| & Hy$Q> : (A) Ho$db 2 (B) 1, 2 Am¡a 3 (C) 1 Am¡a 3 (D) 1 Am¡a 2 02/GO/CC/M-2025 – 25/I -40-",,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",medium,long_question,current_affairs,recent_year_mention,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.632,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_042d50ee7b028e5f,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,86,Which of the following is an exception of the categories of the administrators ? (A) Social administrators (B) Intellectual administrators (C) Moral administrators (D) None of the above,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_33a869bbdeea526b,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,87,Match List – I with List – II and select the correct answer using the code given below the lists. List – I L ist – II a. Santhanam1. Recruitment Committee policy and selection methods b. Mudaliyar 2. Reorganisation of the British Civil Service c. Kothari 3. Prevention of Committee corruption d. Fulcan 4. Public services recruitment Code : a b c d (A) 2 3 1 4 (B) 3 4 2 1 (C) 3 4 1 2 (D) 1 4 3 2,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,match,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.698,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
q_5df58b9dcfd64f12,src_97cf02e62d71068e,BPSC,Bihar,2024,Mains,Public Administration,88,Match List – I with List – II and select the correct answer using the code given below the lists. List – I List – II (Concept) (Contributor) organisation b. Urwick and 2.Dynamic Metcalf administration c. D. Waldo 3.The study of public administration d. Grapevine 4.M. Weber Code : a b c d (A) 1 2 3 4 (B) 4 1 2 3 (C) 3 4 1 2 (D) 2 3 4 1,,unavailable,optional_or_specialized,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,match,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,211,polity and governance::public administration::administration,administration,transparent_keyword_rules,0.63,70th Combined Competitive Examination - 70th Combined Competitive(Main) Examination (Optional Subjects) - Public Administration,https://bpsc.bihar.gov.in/wp-content/uploads/BPSC_content/QuestionBooklets/Public-Administration.pdf,/Users/vishal/Documents/New project/data/raw/pdfs/bpsc_src_97cf02e62d71068e_70th-combined-competitive-examination-70th-combined-competitive-main-examination-optional-subjects-public-administration.pdf,extracted,pypdf_text_regex,
